"Edward Cailleteau","Edward Burbeck"
"Edward Cailleteau","William Burbeck"
"Elisha Callendar","Gilbert Ash"
"Elisha Callendar","Samuel Barrett"
"Elisha Callendar","William Bell"
"Elisha Callendar","Increase Blake"
"Elisha Callendar","George Bray"
"Elisha Callendar","Hugh Brown"
"Elisha Callendar","Edward Burbeck"
"Elisha Callendar","William Burbeck"
"Elisha Callendar","Edward Cailleteau"
"Nicholas Campbell","Nathaniel Barber"
"Nicholas Campbell","Samuel Barnard"
"Nicholas Campbell","Henry Bass"
"Nicholas Campbell","Thomas Bolter"
"Nicholas Campbell","David Bradlee"
"Nicholas Campbell","Josiah Bradlee"
"Nicholas Campbell","Nathaniel Bradlee"
"Nicholas Campbell","Thomas Bradlee"
"Nicholas Campbell","James Bewer"
"Nicholas Campbell","Stephen Bruce"
"Nicholas Campbell","Benjamin Burton"
"Capt Cazneau","John Adams"
"Capt Cazneau","Samuel Adams"
"Capt Cazneau","Dr Allen"
"Capt Cazneau","Nathaniel Appleton"
"Capt Cazneau","John Ballard"
"Capt Cazneau","Nathaniel Barber"
"Capt Cazneau","Henry Bass"
"Capt Cazneau","John Boit"
"Capt Cazneau","William Breck"
"Capt Cazneau","Benjamin Burt"
"Mr Chadwell","John Adams"
"Mr Chadwell","Samuel Adams"
"Mr Chadwell","Dr Allen"
"Mr Chadwell","Nathaniel Appleton"
"Mr Chadwell","John Ballard"
"Mr Chadwell","Nathaniel Barber"
"Mr Chadwell","Henry Bass"
"Mr Chadwell","John Boit"
"Mr Chadwell","William Breck"
"Mr Chadwell","Benjamin Burt"
"Mr Chadwell","Capt Cazneau"
"Caleb Champney","John Adams"
"Caleb Champney","Samuel Adams"
"Caleb Champney","Dr Allen"
"Caleb Champney","Nathaniel Appleton"
"Caleb Champney","John Ballard"
"Caleb Champney","Nathaniel Barber"
"Caleb Champney","Henry Bass"
"Caleb Champney","John Boit"
"Caleb Champney","William Breck"
"Caleb Champney","Benjamin Burt"
"Caleb Champney","Capt Cazneau"
"Caleb Champney","Mr Chadwell"
"Thomas Chase","John Adams"
"Thomas Chase","Samuel Adams"
"Thomas Chase","Dr Allen"
"Thomas Chase","Nathaniel Appleton"
"Thomas Chase","Benjamin Austin"
"Thomas Chase","Samuel Austin"
"Thomas Chase","John Avery"
"Thomas Chase","Cyrus Baldwin"
"Thomas Chase","John Ballard"
"Thomas Chase","Nathaniel Barber"
"Thomas Chase","Samuel Barnard"
"Thomas Chase","Samuel Barrett"
"Thomas Chase","Henry Bass"
"Thomas Chase","John Boit"
"Thomas Chase","Thomas Bolter"
"Thomas Chase","Peter Boyer"
"Thomas Chase","Richard Boynton"
"Thomas Chase","Jos Brackett"
"Thomas Chase","John Bradford"
"Thomas Chase","David Bradlee"
"Thomas Chase","Josiah Bradlee"
"Thomas Chase","Nathaniel Bradlee"
"Thomas Chase","Thomas Bradlee"
"Thomas Chase","William Breck"
